ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
1459    18      183.232361      N/A     169.288681      374.641174      76.337776       0.268545        0.0203  1.616795        thin    yes     59.431944       603     0.101353        169.270782      375.526093      77.836304       72.697662
1460    32      139.990448      N/A     379.94635       160.733612      84.999252       0.364452        0.0203  1.285971        mushroom        yes     86.076485       2015    0.151256        379.987122      160.683167      85.944962       318.675842
1461    13      117.151955      N/A     186.763657      198.330261      92.697006       0.684306        0.565804        1.352227        mushroom        yes     39.649094       419     0       187.416 197.876999      93.355301       230.263565
1462    32      139.990448      N/A     383.922546      151.133194      88.19146        0.559692        0.0203  1.394325        mushroom        yes     -50.925673      2030    0.964009        384.743561      151.323944      87.153343       331.272369
1463    52      186.517899      N/A     365.317169      449.064728      88.341873       0.479188        N/A     1.5576  stubby  yes     -80.402448      4437    0.162806        365.117004      449.429596      85.880707       233.452255
1464    43      41.140816       N/A     301.566895      121.711891      85.679993       0.548473        N/A     1.40703 stubby  yes     72.434603       3253    0       301.97699       121.209 87.729897       337.325439
1465    38      116.563187      N/A     187.110657      117.989151      38.141266       0.0203  N/A     1.440416        thin    yes     -80.707219      2767    0       186.850998      118.027 36.537601       333.531952
1466    31      128.192749      N/A     430.488251      132.645737      67.320068       0.51971 N/A     1.364192        thin    yes     51.132131       1908    0.048749        431.175171      133.261658      68.46479        388.461426
1467    18      183.232361      N/A     116.909012      373.79892       73.649055       0.0203  N/A     1.591984        thin    yes     40.395059       677     0.738069        116.994232      374.848999      74.545525       129.716278
1468    24      58.146606       N/A     264.030151      267.512207      81.698563       0.48855 0.419705        1.372224        mushroom        yes     37.321529       1260    0.808458        263.42099       268.477997      82.569099       142.028931
1469    9       24.096867       N/A     174.651779      245.497665      98.148087       0.269363        0.0203  1.524013        thin    yes     68.032163       310     0       175.612 245.738007      100.601997      170.745346
1470    43      41.140816       N/A     301.81955       120.845573      91.312126       0.617357        N/A     1.502795        stubby  yes     4.537188        3256    0       302.413452      119.494873      91.429214       340.040039
1471    18      183.232361      N/A     108.531204      373.077179      75.201035       0.0203  N/A     1.63358 thin    yes     0.003185        677     0.368573        108.395561      374.857666      75.201134       138.187103
1472    21      66.287926       N/A     237.611481      328.06723       64.344467       0.0203  N/A     1.638562        thin    yes     72.821615       1103    0.987875        236.694031      327.748016      67.48674        68.951881
1473    24      58.146606       N/A     270.659058      262.817566      86.249428       0.256986        N/A     1.511646        stubby  yes     63.174574       1273    0.911669        270.472992      263.618011      87.874496       152.4198
1474    38      116.563187      N/A     202.143295      129.233963      38.523602       0.575604        0.0203  1.422769        mushroom        yes     -15.435815      2729    0.177618        202.104095      130.597549      38.146935       311.828278
1475    44      115.083176      N/A     331.523407      107.056114      64.52787        0.480827        N/A     1.417349        thin    yes     -57.441161      3296    0.910569        331.065887      106.511948      63.414436       327.508209
1476    11      17.548098       N/A     175.609863      239.122589      102.294792      0.756977        0.0203  1.469478        mushroom        yes     -6.909458       317     0.147043        173.354858      239.498337      102.017761      177.321442
1477    18      183.232361      N/A     40.537727       371.66684       74.673599       0.0203  N/A     1.455622        thin    yes     77.260432       755     0.86722 40.75132        371.977295      76.340378       212.130295
1478    19      177.641998      N/A     66.245911       356.544373      71.756477       0.203   0.0203  1.43792 thin    yes     73.269511       985     0.402751        66.491653       356.998199      73.473373       189.764679
1479    32      139.990448      N/A     395.282867      120.179092      92.121002       0.203   N/A     1.482636        stubby  yes     -85.046823      2067    0.761473        395.440186      120.248688      90.13607        366.91037
1480    32      139.990448      N/A     363.999207      181.726212      83.548019       0.447303        N/A     1.412063        stubby  yes     -10.270601      1979    0.268793        364.365997      180.876999      83.380402       289.586304
