ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
551     6       95.085373       N/A     295.535431      245.262421      101.47451       0.2951  N/A     0.866056        stubby  yes     49.419761       245     0.880319        296.167358      246.208099      102.802444      123.417137
552     30      66.320633       N/A     430.455109      94.41272        133.754669      0.392843        N/A     0.860104        stubby  yes     59.211985       1912    0.78239 430.12326       95.026665       134.925949      350.865356
553     21      169.817505      N/A     473.533813      170.804337      132.085754      0.658532        0.02    0.748175        mushroom        yes     -31.436134      1595    0.507671        473.806763      170.795578      131.918823      333.915588
554     30      66.320633       N/A     406.685272      107.149498      134.221848      0.395976        0.02    0.833183        mushroom        yes     -16.80867       1862    0.939326        407.181976      108.207611      133.868744      322.430695
555     36      25.704958       N/A     345.459473      154.590958      130.530182      0.2     N/A     0.849431        stubby  yes     -62.043259      2084    0.041737        345.010559      154.347992      129.56842       245.788498
556     23      39.485191       N/A     346.078125      186.975388      127.471169      0.727022        N/A     0.862048        stubby  yes     -50.265965      1683    0.89611 345.84317       185.905655      126.153549      210.047287
557     15      66.846718       N/A     429.131653      146.769684      139.52005       0.48291 N/A     0.846714        stubby  yes     -2.338347       1143    0       430.087006      147.720993      139.464996      308.289429
558     13      22.627888       N/A     358.549347      206.872589      112.696648      0.439741        N/A     0.810942        stubby  yes     74.043249       958     0.231521        358.680756      206.63797       113.637138      201.832153
559     33      15.759428       N/A     465.130676      63.194805       123.632179      0.2     0.02    0.862307        thin    yes     -45.738472      2019    0.385399        465.057007      62.558601       122.974998      410.037506
560     30      66.320633       N/A     445.228607      90.11702        135.248734      0.02    N/A     0.828647        stubby  yes     -62.874069      1952    0.645215        445.043152      89.762886       134.468414      368.483643
561     12      149.54274       N/A     456.021515      193.032822      139.943542      0.674391        N/A     0.854922        stubby  yes     -25.674139      864     0.198185        455.442383      192.423294      139.539368      311.461639
562     36      25.704958       N/A     345.135315      153.834351      130.625137      0.02    N/A     0.840342        stubby  yes     -73.245206      2085    0.704382        344.963043      154.090988      129.598434      246.172455
563     21      169.817505      N/A     431.997742      179.642258      124.970619      0.02    N/A     0.807488        stubby  yes     66.682477       1502    0.870502        432.014465      180.036774      125.886726      288.10376
564     42      105.884048      N/A     356.56488       122.429802      139.322647      0.411805        N/A     0.823164        stubby  yes     70.520579       2392    0.001106        356.612 122.819 140.431 287.427094
565     38      90.930717       N/A     382.363373      80.699776       142.461838      0.36333 N/A     0.799949        stubby  yes     63.560725       2231    0       382.330994      81.241898       143.554001      343.957886
566     37      20.260868       N/A     347.148438      145.634995      131.865829      0.327902        N/A     0.806116        stubby  yes     -12.381894      2102    0       346.541992      145.098007      131.688004      257.016693
567     7       113.390648      N/A     331.744781      200.863647      115.670731      0.429599        N/A     0.811585        stubby  yes     72.709873       329     0.112319        332.082367      201.011322      116.854477      187.31575
568     8       66.177658       N/A     358.343811      91.87365        115.501022      0.02    N/A     0.781619        stubby  yes     -58.813305      511     0.185807        358.147034      91.36412        114.598656      311.830292
569     9       17.553419       N/A     348.497498      115.452957      126.240395      0.201138        N/A     0.804439        stubby  yes     42.02492        561     0.657435        348.818085      115.919838      126.750786      284.279602
